label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
0,0.5219219923019409,0.42709559202194214,-1.270254373550415,0.9999649524688721,0.5540755391120911,0.36183661222457886,-1.1897391080856323,0.9999275207519531,0.5741254091262817,0.36163201928138733,-1.1899268627166748,0.9999409914016724,0.5922713875770569,0.3626103699207306,-1.190002679824829,0.9999157190322876,0.48160046339035034,0.3677355647087097,-1.2021905183792114,0.9999199509620667,0.4552852511405945,0.3719286024570465,-1.2014460563659668,0.9999326467514038,0.4350404143333435,0.3770156800746918,-1.201817274093628,0.9999098777770996,0.6152483820915222,0.4067029356956482,-0.6819278597831726,0.9999222755432129,0.4072090685367584,0.4177071452140808,-0.7226803302764893,0.9999462366104126,0.557519257068634,0.5150579214096069,-1.080619215965271,0.9999614357948303,0.4734419882297516,0.5183504223823547,-1.0922203063964844,0.9999680519104004,0.7613373398780823,0.8561636209487915,-0.3831527829170227,0.998838484287262,0.24632017314434052,0.8227085471153259,-0.5311683416366577,0.9988635778427124,0.8143379092216492,1.3407702445983887,-0.4960605204105377,0.07846128940582275,0.15479832887649536,1.335174560546875,-0.6201430559158325,0.1843734085559845,0.815791130065918,1.6595960855484009,-1.1944196224212646,0.02095893584191799,0.14858950674533844,1.6747040748596191,-1.3811545372009277,0.04661343991756439,0.841658890247345,1.7821142673492432,-1.3854633569717407,0.03577379882335663,0.13366259634494781,1.7864800691604614,-1.5875399112701416,0.0615806058049202,0.7986562848091125,1.7699096202850342,-1.4763247966766357,0.065036341547966,0.18141251802444458,1.7818477153778076,-1.691503882408142,0.10429000854492188,0.7772744297981262,1.7166428565979004,-1.2649061679840088,0.062015581876039505,0.2018965482711792,1.7292062044143677,-1.4525761604309082,0.1020691841840744,0.6592094302177429,1.7300479412078857,-0.03319620341062546,0.0011287522502243519,0.32322701811790466,1.7310594320297241,0.03942868858575821,0.0010127756977453828,0.6444956064224243,2.433457851409912,0.2025361955165863,0.0009121740004047751,0.33152419328689575,2.4426755905151367,0.22222808003425598,0.0002275357546750456,0.6525360345840454,3.058899164199829,1.1160404682159424,7.92152204667218e-05,0.354231595993042,3.062450885772705,0.9274822473526001,8.556186912755948e-06,0.6600297689437866,3.1690523624420166,1.1683568954467773,6.907364149810746e-05,0.352226197719574,3.1707189083099365,0.9750403165817261,1.877396243799012e-05,0.6049160957336426,3.2646851539611816,0.47982916235923767,9.707574645290151e-05,0.40542349219322205,3.2599546909332275,0.2175615131855011,4.9222617235500365e-05
0,0.5075522661209106,0.4373253285884857,-1.3302943706512451,0.9999628663063049,0.5418919920921326,0.37238427996635437,-1.2482067346572876,0.9999209642410278,0.5611386299133301,0.3725932538509369,-1.248537302017212,0.9999388456344604,0.5816648602485657,0.37309494614601135,-1.2486286163330078,0.9999077916145325,0.4672350287437439,0.37592774629592896,-1.2579081058502197,0.9999157786369324,0.44373050332069397,0.3798370361328125,-1.25729238986969,0.9999331831932068,0.42322221398353577,0.384033739566803,-1.2577518224716187,0.9999102354049683,0.6069449186325073,0.4128442406654358,-0.7286888957023621,0.9999205470085144,0.4015253186225891,0.42356592416763306,-0.7555292844772339,0.999947726726532,0.5469086766242981,0.5187742114067078,-1.1361939907073975,0.9999662041664124,0.46159735321998596,0.5227083563804626,-1.1446024179458618,0.9999723434448242,0.7699642181396484,0.8601198196411133,-0.4160381853580475,0.9987435340881348,0.2430621087551117,0.8575906157493591,-0.5285981297492981,0.9990724325180054,0.8350119590759277,1.3356930017471313,-0.5576347708702087,0.09506317228078842,0.16478386521339417,1.3521900177001953,-0.6089594960212708,0.2605980932712555,0.8274292945861816,1.6648157835006714,-1.3050358295440674,0.022505199536681175,0.16137875616550446,1.6900898218154907,-1.4015415906906128,0.05828211084008217,0.853691577911377,1.7915191650390625,-1.5027257204055786,0.03397475555539131,0.1482468992471695,1.8086224794387817,-1.6164613962173462,0.06597200036048889,0.8026992082595825,1.7782474756240845,-1.595772385597229,0.06008663773536682,0.19602754712104797,1.8001525402069092,-1.723610281944275,0.11165831238031387,0.7816643714904785,1.7218563556671143,-1.3762707710266113,0.058766357600688934,0.21567730605602264,1.745249629020691,-1.4747984409332275,0.11120127886533737,0.6825175285339355,1.7437937259674072,-0.03789978101849556,0.0017695548012852669,0.34179508686065674,1.7529138326644897,0.0440688356757164,0.0017326857196167111,0.6694444417953491,2.4506919384002686,0.1221209317445755,0.0016970293363556266,0.3554742634296417,2.4561288356781006,0.031887758523225784,0.000463902106275782,0.685928463935852,3.0815393924713135,0.9400914311408997,0.00013253350334707648,0.38212093710899353,3.08564829826355,0.6592921018600464,1.7643758837948553e-05,0.694728434085846,3.1982293128967285,0.9797625541687012,0.00011835146142402664,0.3815543055534363,3.2014987468719482,0.6954943537712097,3.936338544008322e-05,0.6402127742767334,3.288165330886841,0.261965811252594,0.00014610806829296052,0.437283456325531,3.2794435024261475,-0.08674792945384979,0.00010608963930280879
0,0.5074435472488403,0.4370203912258148,-1.3268604278564453,0.9999639987945557,0.5418804883956909,0.372172087430954,-1.2442163228988647,0.9999244213104248,0.5610266923904419,0.3723100423812866,-1.2445634603500366,0.9999417662620544,0.5815916061401367,0.3728084862232208,-1.2446538209915161,0.999911904335022,0.4673539102077484,0.3756310045719147,-1.252949595451355,0.9999191761016846,0.4438726007938385,0.3795471489429474,-1.2523136138916016,0.9999361038208008,0.42335206270217896,0.383722186088562,-1.2527657747268677,0.9999138116836548,0.6067190766334534,0.4126993417739868,-0.7241401076316833,0.999925434589386,0.401466429233551,0.423225075006485,-0.7483758330345154,0.9999501705169678,0.5467755794525146,0.5186063647270203,-1.1326249837875366,0.9999678730964661,0.4614295959472656,0.5224016904830933,-1.1400235891342163,0.9999735355377197,0.7685567140579224,0.8599788546562195,-0.4136897623538971,0.9987716674804688,0.2422836273908615,0.8572286367416382,-0.5218276381492615,0.9990915656089783,0.8339943885803223,1.3348133563995361,-0.5607190132141113,0.09690059721469879,0.16576465964317322,1.3521429300308228,-0.604275107383728,0.25947779417037964,0.8252401351928711,1.664394497871399,-1.3110206127166748,0.022677555680274963,0.16210676729679108,1.6908018589019775,-1.4048303365707397,0.058324117213487625,0.8506671190261841,1.7913230657577515,-1.5104641914367676,0.034433361142873764,0.14825321733951569,1.8081169128417969,-1.620627999305725,0.06659826636314392,0.7995052933692932,1.7778546810150146,-1.6025066375732422,0.06085459887981415,0.1954081952571869,1.799690842628479,-1.7300622463226318,0.11266420036554337,0.7788351774215698,1.721413254737854,-1.3819200992584229,0.05921182781457901,0.2152973860502243,1.744710087776184,-1.479245901107788,0.11170173436403275,0.6820133328437805,1.7441661357879639,-0.03747349604964256,0.0018426121678203344,0.34158575534820557,1.7532509565353394,0.04363388568162918,0.001796153374016285,0.6702932119369507,2.450976848602295,0.10974059253931046,0.0018711043521761894,0.35682496428489685,2.456538438796997,0.028733184561133385,0.000518084445502609,0.6879488229751587,3.0819859504699707,0.9435011744499207,0.00014741909399162978,0.38471323251724243,3.086318016052246,0.6652587652206421,2.025348658207804e-05,0.6968595385551453,3.198582887649536,0.9848154783248901,0.0001286841870751232,0.384280264377594,3.2021777629852295,0.702174961566925,4.369401358417235e-05,0.6429136991500854,3.2884232997894287,0.26659855246543884,0.00016362137102987617,0.43989938497543335,3.2798726558685303,-0.08078278601169586,0.00011973948130616918
0,0.5057367086410522,0.4373016953468323,-1.3193578720092773,0.999959409236908,0.5409024953842163,0.37238919734954834,-1.2369825839996338,0.999914824962616,0.5597163438796997,0.3724590241909027,-1.2373671531677246,0.9999351501464844,0.5803312063217163,0.37284713983535767,-1.2374951839447021,0.9999008178710938,0.46651139855384827,0.3759482204914093,-1.2458422183990479,0.9999094009399414,0.4433910846710205,0.3797730505466461,-1.2452497482299805,0.9999295473098755,0.42269521951675415,0.3838699460029602,-1.2457292079925537,0.9999050498008728,0.6055921316146851,0.41288578510284424,-0.7183951735496521,0.9999181628227234,0.40113338828086853,0.42342409491539,-0.7434017658233643,0.999945878982544,0.5455017685890198,0.5186518430709839,-1.1250351667404175,0.9999640583992004,0.46022120118141174,0.5223273634910583,-1.132598638534546,0.9999712109565735,0.7666032910346985,0.8597143888473511,-0.40415582060813904,0.9986369609832764,0.24124106764793396,0.856120765209198,-0.510361909866333,0.9990200996398926,0.8342150449752808,1.3324319124221802,-0.5447953939437866,0.09641851484775543,0.16224516928195953,1.3495734930038452,-0.5716619491577148,0.2569141983985901,0.8261469006538391,1.6636011600494385,-1.2825806140899658,0.022056305781006813,0.1583353579044342,1.6897242069244385,-1.3451834917068481,0.057775840163230896,0.8520044088363647,1.7908207178115845,-1.4773566722869873,0.033942725509405136,0.14546000957489014,1.8080252408981323,-1.5566953420639038,0.06602921336889267,0.8006712794303894,1.7773653268814087,-1.5703656673431396,0.060114383697509766,0.19277456402778625,1.800369381904602,-1.6662139892578125,0.11220963299274445,0.7797998189926147,1.7207213640213013,-1.3533706665039062,0.057858388870954514,0.21252687275409698,1.7452003955841064,-1.418731927871704,0.11020074784755707,0.6793744564056396,1.74464750289917,-0.03783421590924263,0.001782832434400916,0.33982139825820923,1.7536064386367798,0.04392114281654358,0.0017419804353266954,0.6694666147232056,2.4524102210998535,0.07385437190532684,0.002240848960354924,0.3569037616252899,2.4557487964630127,0.010492181405425072,0.0006249153520911932,0.6887523531913757,3.0844714641571045,0.8999298810958862,0.00017239886801689863,0.38556647300720215,3.088512897491455,0.6351891160011292,2.6293546397937462e-05,0.6974348425865173,3.20105242729187,0.9406058192253113,0.00014706038928125054,0.3853868246078491,3.2056028842926025,0.6715456247329712,5.38852546014823e-05,0.6440294981002808,3.291594982147217,0.2235206663608551,0.0001982275425689295,0.4398116171360016,3.280517816543579,-0.10953696817159653,0.0001498785859439522
0,0.5056574940681458,0.437686562538147,-1.3186084032058716,0.9999566078186035,0.54082852602005,0.37259969115257263,-1.2369565963745117,0.999907910823822,0.5596476793289185,0.3726418614387512,-1.2373721599578857,0.9999308586120605,0.5802832245826721,0.3729478120803833,-1.237541675567627,0.9998940825462341,0.46631669998168945,0.37644287943840027,-1.2457263469696045,0.9999024271965027,0.4432593286037445,0.38024237751960754,-1.2451746463775635,0.999924898147583,0.4225371778011322,0.38442957401275635,-1.2456752061843872,0.9998986124992371,0.6054922342300415,0.41294366121292114,-0.718188464641571,0.9999123811721802,0.40095359086990356,0.42445608973503113,-0.743374228477478,0.9999422430992126,0.545458972454071,0.5186424851417542,-1.123481035232544,0.9999611973762512,0.4602554440498352,0.5222837328910828,-1.1311347484588623,0.9999690651893616,0.7663816809654236,0.8592674136161804,-0.40247100591659546,0.9986327290534973,0.24111981689929962,0.8547617197036743,-0.5054917335510254,0.9990170001983643,0.8349190950393677,1.3306459188461304,-0.5315659046173096,0.09927190095186234,0.16164353489875793,1.348825216293335,-0.5293632745742798,0.2589016258716583,0.8276399374008179,1.6615475416183472,-1.2577732801437378,0.021600348874926567,0.15981212258338928,1.6886677742004395,-1.2538058757781982,0.05567173659801483,0.8540266752243042,1.7885819673538208,-1.4521994590759277,0.032928962260484695,0.1472601741552353,1.8069255352020264,-1.4584019184112549,0.063083216547966,0.8025714159011841,1.7758135795593262,-1.5471514463424683,0.058297254145145416,0.19405585527420044,1.800005316734314,-1.5715347528457642,0.10745105147361755,0.7818406820297241,1.718795895576477,-1.3287991285324097,0.05597086623311043,0.21315094828605652,1.7446887493133545,-1.3275651931762695,0.10554677248001099,0.6793481111526489,1.743268609046936,-0.03706663101911545,0.0017612705705687404,0.3399948179721832,1.7524752616882324,0.04310961067676544,0.001732348115183413,0.6701014637947083,2.4509055614471436,0.08583544194698334,0.002309153787791729,0.3575746417045593,2.453941822052002,0.012700602412223816,0.0006579700857400894,0.6895812749862671,3.083653211593628,0.8901358842849731,0.00018150977848563343,0.3860251009464264,3.087907075881958,0.6176894903182983,2.857808067346923e-05,0.6982623338699341,3.2002551555633545,0.9302055239677429,0.00015408106264658272,0.38598936796188354,3.205007314682007,0.6523883938789368,5.799911014037207e-05,0.6446961760520935,3.290482759475708,0.21622474491596222,0.00020980594854336232,0.440655380487442,3.279144287109375,-0.125210240483284,0.0001592972839716822
0,0.5064682960510254,0.4391229450702667,-1.3075709342956543,0.9999468326568604,0.5408579707145691,0.3737393021583557,-1.2281558513641357,0.999889612197876,0.5597585439682007,0.37373778223991394,-1.2285288572311401,0.9999144077301025,0.5802291631698608,0.3738037049770355,-1.2286736965179443,0.9998721480369568,0.46654677391052246,0.37862175703048706,-1.236191987991333,0.9998825788497925,0.4433031976222992,0.38235509395599365,-1.2356040477752686,0.9999071359634399,0.42256203293800354,0.3872126638889313,-1.2360806465148926,0.999877393245697,0.6052354574203491,0.4139248728752136,-0.7172623872756958,0.999890148639679,0.4008461833000183,0.42907461524009705,-0.7375895977020264,0.9999290108680725,0.5453862547874451,0.5191724300384521,-1.116288661956787,0.9999532103538513,0.46113139390945435,0.5233884453773499,-1.1219708919525146,0.9999622702598572,0.7657633423805237,0.8587948083877563,-0.4091416895389557,0.9984667897224426,0.24472764134407043,0.853630006313324,-0.512405514717102,0.9988415241241455,0.8338440656661987,1.3297470808029175,-0.5456925630569458,0.09520158171653748,0.16197530925273895,1.3498101234436035,-0.585088849067688,0.2569892108440399,0.8284872770309448,1.660563588142395,-1.2873585224151611,0.021455872803926468,0.16206736862659454,1.6869803667068481,-1.3441402912139893,0.05552878975868225,0.8547212481498718,1.7863774299621582,-1.4894157648086548,0.03294898942112923,0.1488671749830246,1.8079123497009277,-1.5538936853408813,0.06232566013932228,0.805637538433075,1.7740195989608765,-1.582505464553833,0.05821740999817848,0.19617043435573578,1.8010674715042114,-1.6641769409179688,0.10567113757133484,0.7846061587333679,1.71809720993042,-1.359429121017456,0.0559706911444664,0.21544842422008514,1.746216893196106,-1.4173917770385742,0.10427996516227722,0.679458737373352,1.7430533170700073,-0.0421687513589859,0.0017399529460817575,0.34304869174957275,1.7525469064712524,0.048010703176259995,0.0017056840006262064,0.6703904271125793,2.451120615005493,0.1511775404214859,0.002295305021107197,0.3587738573551178,2.4569785594940186,0.14297354221343994,0.000638127326965332,0.68889319896698,3.082693338394165,1.0111885070800781,0.00018982206529472023,0.3896562159061432,3.0879831314086914,0.8035016059875488,2.7776710339821875e-05,0.698257327079773,3.1962077617645264,1.056373953819275,0.00016044978110585362,0.39011290669441223,3.2002975940704346,0.8448044061660767,5.9372363466536626e-05,0.6430904865264893,3.2885806560516357,0.35183340311050415,0.00020106101874262094,0.4427144527435303,3.2814888954162598,0.07876449823379517,0.0001478755584685132
0,0.5046672821044922,0.4399372637271881,-1.2996211051940918,0.9999403357505798,0.5398714542388916,0.3752807080745697,-1.2201008796691895,0.9998763203620911,0.5583860874176025,0.3755922019481659,-1.220459222793579,0.9999017119407654,0.5786696076393127,0.37568628787994385,-1.2206230163574219,0.9998559355735779,0.4658719599246979,0.38031306862831116,-1.2268545627593994,0.9998689889907837,0.442976713180542,0.3835815191268921,-1.2262918949127197,0.9998952150344849,0.42236241698265076,0.3882983326911926,-1.22678542137146,0.9998642206192017,0.6044734716415405,0.4161042273044586,-0.7125845551490784,0.9998698234558105,0.4008893072605133,0.43073177337646484,-0.7275392413139343,0.9999193549156189,0.5442324280738831,0.5198886394500732,-1.1104166507720947,0.9999474883079529,0.4602341055870056,0.523665189743042,-1.1143873929977417,0.999957263469696,0.7647067308425903,0.8589781522750854,-0.4055522382259369,0.9983395934104919,0.24652378261089325,0.8533817529678345,-0.5106765031814575,0.9987782835960388,0.8345362544059753,1.3297269344329834,-0.5291147828102112,0.09351992607116699,0.16286058723926544,1.3499714136123657,-0.5663264393806458,0.25900593400001526,0.8311415910720825,1.660093903541565,-1.2598048448562622,0.02139134891331196,0.16295218467712402,1.6867897510528564,-1.2912541627883911,0.056369658559560776,0.8577709197998047,1.7848151922225952,-1.4562523365020752,0.033010873943567276,0.1516113579273224,1.806428074836731,-1.492752194404602,0.06283947825431824,0.8098823428153992,1.7727112770080566,-1.5487306118011475,0.0582418367266655,0.19810451567173004,1.7992291450500488,-1.6059255599975586,0.10649823397397995,0.7885018587112427,1.7174665927886963,-1.3307223320007324,0.05596673861145973,0.21704301238059998,1.7453168630599976,-1.3641712665557861,0.1052490770816803,0.6787914037704468,1.7438160181045532,-0.04438459500670433,0.0017452534520998597,0.34331488609313965,1.7525767087936401,0.050080806016922,0.0017128881299868226,0.666858971118927,2.452927827835083,0.163018137216568,0.002307616639882326,0.3560379445552826,2.460131883621216,0.18835654854774475,0.0006351596093736589,0.6819073557853699,3.084606170654297,1.0396782159805298,0.00020718519226647913,0.38504087924957275,3.0888259410858154,0.8684061169624329,2.7056368708144873e-05,0.6912421584129333,3.19804310798645,1.0871917009353638,0.00017287243099417537,0.38522595167160034,3.1998772621154785,0.9122155904769897,6.193147419253364e-05,0.6348813772201538,3.2889981269836426,0.38877227902412415,0.00019736410467885435,0.4364525377750397,3.283531427383423,0.15377642214298248,0.00014107457536738366
0,0.5067288875579834,0.44448748230934143,-1.286319613456726,0.9999246597290039,0.5397305488586426,0.3793972432613373,-1.2073369026184082,0.9998456835746765,0.5576111674308777,0.38040080666542053,-1.2078107595443726,0.999875545501709,0.5776035189628601,0.3803994059562683,-1.2080491781234741,0.9998217225074768,0.4686430096626282,0.383656769990921,-1.2167341709136963,0.9998362064361572,0.4461597800254822,0.3867151141166687,-1.2162089347839355,0.9998684525489807,0.4264650344848633,0.3916092813014984,-1.2167317867279053,0.9998323321342468,0.60235995054245,0.41891127824783325,-0.6930986642837524,0.9998291730880737,0.40208277106285095,0.43332841992378235,-0.718960702419281,0.9998981952667236,0.5440347194671631,0.5230606198310852,-1.0925171375274658,0.999933123588562,0.46275120973587036,0.5269567370414734,-1.0999176502227783,0.9999445676803589,0.7615029215812683,0.8597643375396729,-0.3778493106365204,0.9982274770736694,0.24931123852729797,0.8530115485191345,-0.48806315660476685,0.9986217617988586,0.8363106846809387,1.3197054862976074,-0.47905319929122925,0.09212411940097809,0.16354207694530487,1.3488787412643433,-0.5100571513175964,0.26029494404792786,0.8404401540756226,1.6500359773635864,-1.2047505378723145,0.020634762942790985,0.16519397497177124,1.6839909553527832,-1.2000683546066284,0.05378187820315361,0.8687995076179504,1.7750722169876099,-1.400571584701538,0.03187374025583267,0.15443241596221924,1.796248197555542,-1.3981075286865234,0.05902259424328804,0.8232455253601074,1.7622427940368652,-1.4966151714324951,0.05622874200344086,0.19970521330833435,1.7909462451934814,-1.514901876449585,0.10034698992967606,0.801223635673523,1.708664059638977,-1.2769149541854858,0.05356708541512489,0.2180788815021515,1.7382539510726929,-1.273620367050171,0.09895387291908264,0.6791685819625854,1.7413948774337769,-0.049909017980098724,0.0016119159990921617,0.34692272543907166,1.7509437799453735,0.05535811185836792,0.0015718501526862383,0.6675258874893188,2.450706958770752,0.1347963958978653,0.002486002864316106,0.35745447874069214,2.4611592292785645,0.1758730709552765,0.0006888448260724545,0.6844479441642761,3.0830917358398438,0.978854775428772,0.0002833889448083937,0.3907533288002014,3.0874974727630615,0.8406864404678345,3.236191696487367e-05,0.6938830614089966,3.1953587532043457,1.024267315864563,0.0002249384269816801,0.39201101660728455,3.196087121963501,0.8834234476089478,8.140370482578874e-05,0.6401915550231934,3.284367561340332,0.3312095105648041,0.0002275580627610907,0.44320425391197205,3.2814812660217285,0.12724845111370087,0.00015429842460434884
0,0.5071628093719482,0.44800594449043274,-1.2756270170211792,0.9999116063117981,0.5397545695304871,0.3815019428730011,-1.1972795724868774,0.999819278717041,0.5573632717132568,0.38263624906539917,-1.1977568864822388,0.9998550415039062,0.5772098302841187,0.3825787305831909,-1.1980462074279785,0.999792218208313,0.4689469337463379,0.38695910573005676,-1.2075612545013428,0.9998092651367188,0.44657835364341736,0.3905657231807709,-1.2070536613464355,0.9998481869697571,0.42662662267684937,0.39676809310913086,-1.2075731754302979,0.9998064637184143,0.6016665697097778,0.42113298177719116,-0.6886417269706726,0.9997987747192383,0.40214985609054565,0.43658992648124695,-0.7162075042724609,0.9998826384544373,0.5439691543579102,0.5249953269958496,-1.0837818384170532,0.9999207258224487,0.4633435606956482,0.529462456703186,-1.0919749736785889,0.99993497133255,0.7606512308120728,0.8599348068237305,-0.3750743865966797,0.9980732798576355,0.2495705634355545,0.8533839583396912,-0.4879763722419739,0.9984657168388367,0.837753176689148,1.3166542053222656,-0.4679667055606842,0.09128119051456451,0.16333939135074615,1.3493714332580566,-0.4994329810142517,0.2589262127876282,0.846065878868103,1.647952675819397,-1.1605534553527832,0.020122990012168884,0.16627852618694305,1.6833282709121704,-1.1744558811187744,0.051874350756406784,0.8762915730476379,1.770287275314331,-1.3456741571426392,0.03102502040565014,0.15545929968357086,1.7951781749725342,-1.3657548427581787,0.056550320237874985,0.8299104571342468,1.7607550621032715,-1.442499041557312,0.054733000695705414,0.20061445236206055,1.7900919914245605,-1.4788635969161987,0.09637392312288284,0.8074076771736145,1.7074432373046875,-1.231515884399414,0.05206117779016495,0.21847844123840332,1.7374858856201172,-1.2457590103149414,0.09485459327697754,0.6791514158248901,1.7403416633605957,-0.04978441447019577,0.001558684161864221,0.3483571410179138,1.7506752014160156,0.05513492971658707,0.001508890651166439,0.66825932264328,2.449441432952881,0.13294699788093567,0.0027429356705397367,0.35931140184402466,2.4605789184570312,0.1663796305656433,0.0007638704846613109,0.6863747239112854,3.0820677280426025,0.9675914645195007,0.0003312697517685592,0.3946145176887512,3.0862457752227783,0.80449378490448,3.8142337871249765e-05,0.6957377195358276,3.194230079650879,1.011913537979126,0.0002583721070550382,0.3963407874107361,3.1942970752716064,0.8443862199783325,9.676581976236776e-05,0.6428686380386353,3.2826733589172363,0.3242606818675995,0.00025650233146734536,0.4471195638179779,3.2796568870544434,0.10147358477115631,0.00017240314627997577
0,0.5073614120483398,0.44996464252471924,-1.2884535789489746,0.9999021291732788,0.5396141409873962,0.38293373584747314,-1.20858633518219,0.9998020529747009,0.5568982362747192,0.38402077555656433,-1.209012508392334,0.9998411536216736,0.5765653848648071,0.38376468420028687,-1.209218978881836,0.9997716546058655,0.46865448355674744,0.38985559344291687,-1.2191230058670044,0.999793291091919,0.4464704096317291,0.39445197582244873,-1.2186009883880615,0.9998355507850647,0.4265550673007965,0.4014618992805481,-1.219115972518921,0.9997907876968384,0.6012575030326843,0.4227984845638275,-0.6980342268943787,0.9997807145118713,0.40247994661331177,0.440387099981308,-0.7284545302391052,0.9998743534088135,0.544035792350769,0.5256982445716858,-1.0965250730514526,0.9999126195907593,0.464325487613678,0.5302620530128479,-1.1049463748931885,0.9999300837516785,0.7603189945220947,0.861062228679657,-0.3690362274646759,0.9978690147399902,0.25070223212242126,0.8540847897529602,-0.5037774443626404,0.9983203411102295,0.8384763598442078,1.3182151317596436,-0.46391040086746216,0.0921567752957344,0.16388928890228271,1.3506335020065308,-0.5445243120193481,0.26145610213279724,0.8532861471176147,1.6513078212738037,-1.1723934412002563,0.019988756626844406,0.16943703591823578,1.684744119644165,-1.2508862018585205,0.05305568873882294,0.8831108808517456,1.7792019844055176,-1.359318733215332,0.03099099174141884,0.16062912344932556,1.8014845848083496,-1.452042579650879,0.05784640461206436,0.8408824801445007,1.7637385129928589,-1.461639642715454,0.05448657646775246,0.20645001530647278,1.7955832481384277,-1.5600848197937012,0.09759999811649323,0.8168023824691772,1.7115131616592407,-1.246823787689209,0.05162354186177254,0.22392041981220245,1.7428500652313232,-1.3208043575286865,0.09519488364458084,0.6778512001037598,1.7412562370300293,-0.04567983001470566,0.0016468768008053303,0.3487747609615326,1.7512602806091309,0.05115995928645134,0.001591855543665588,0.6665852069854736,2.45013427734375,0.11355771869421005,0.0032411515712738037,0.3598648011684418,2.4603042602539062,0.09307067841291428,0.000903462350834161,0.6857165694236755,3.0830132961273193,0.9280952215194702,0.00036287299008108675,0.3931694030761719,3.087165355682373,0.7057127952575684,4.611525946529582e-05,0.694820761680603,3.1943812370300293,0.9688811302185059,0.0002754747401922941,0.3944244682788849,3.1961517333984375,0.741723358631134,0.00010849881800822914,0.6420966386795044,3.2844176292419434,0.2766636610031128,0.0002879973908420652,0.44483083486557007,3.2796924114227295,-0.013754351064562798,0.0001959884975804016
